datetime,open,high,low,close,volume
2026-03-05 14:44:00,564.4324,564.8158,563.92,564.19,19811.045525
2026-03-05 14:45:00,564.19,564.8399,563.405,564.7295,24863.692442
2026-03-05 14:46:00,564.67,567,564.6019,565.65,32121.03402
2026-03-05 14:47:00,565.65,565.65,564.635,565.58,14487.514212
2026-03-05 14:48:00,565.18,566.1,565.1301,565.1301,8252.319207
2026-03-05 14:49:00,565.58,565.9599,564.35,565.525,22185.393352
2026-03-05 14:50:00,565.1001,566.54,565.1,565.8899,26383.482143
2026-03-05 14:51:00,565.73,565.73,564.14,564.23,20015.340582
2026-03-05 14:52:00,564.09,565.36,564,564.73,31425.797293
2026-03-05 14:53:00,565.01,565.2265,564.14,564.415,11432.193211
2026-03-05 14:54:00,564.14,564.42,562,562.56,35598.899346
2026-03-05 14:55:00,562.525,562.645,560.5,561.13,45558.311478
2026-03-05 14:56:00,561.13,562.42,560.81,562.26,39245.91236
2026-03-05 14:57:00,561.96,563,561.96,562.44,18951.014746
2026-03-05 14:58:00,562.47,563.54,561.785,563.34,24217.295138
2026-03-05 14:59:00,563.395,563.72,562.0001,562.55,23183.129138
2026-03-05 15:00:00,562.55,562.55,560.5,560.551,33016.75619
2026-03-05 15:01:00,561.275,562.6499,561.01,561.415,16089.628115
2026-03-05 15:02:00,561.4474,561.79,561.1,561.54,10765.433426
2026-03-05 15:03:00,561.64,562.44,561.0401,562,16964.663471
2026-03-05 15:04:00,561.9999,565.55,561,565.15,51055.843762
2026-03-05 15:05:00,565.15,565.5499,563.66,564.345,29942.987821
2026-03-05 15:06:00,563.76,564.6,562.1801,563.67,23456.123073
2026-03-05 15:07:00,563.63,564.87,563.5,563.5,16682.263808
2026-03-05 15:08:00,563.7,565.2,562.505,565.054,26379.402246
2026-03-05 15:09:00,564.61,565.9,564.39,565.565,31045.615665
2026-03-05 15:10:00,565.9,566.95,565.24,566.86,34731.558787
2026-03-05 15:11:00,566.8825,568.25,566.42,566.6617,49470.277472
2026-03-05 15:12:00,566.92,567.56,565.68,565.92,21943.069024
2026-03-05 15:13:00,566.1499,566.57,565.5492,566,17569.31485
2026-03-05 15:14:00,566.04,566.5499,565.41,565.92,15310.352168
2026-03-05 15:15:00,565.92,567.2,565.92,566.6,19501.818349
2026-03-05 15:16:00,566.58,566.748,565.04,566.275,21329.550298
2026-03-05 15:17:00,566.1,566.75,566.0501,566.08,14933.569298
2026-03-05 15:18:00,566.36,567.0999,565.4938,567.0999,33265.8406
2026-03-05 15:19:00,566.7,567.4766,565.7,566.47,32339.557904
2026-03-05 15:20:00,566.47,566.47,565.14,565.84,21252.427084
2026-03-05 15:21:00,566.025,566.7,565.7501,566.4182,15971.510633
2026-03-05 15:22:00,566.6,567.58,565.77,565.985,36743.402997
2026-03-05 15:23:00,566.2099,567.5,565.76,567.26,18108.98962
2026-03-05 15:24:00,567.4999,567.82,566.8701,567.5,25970.968404
2026-03-05 15:25:00,568,568.8,567.35,568.345,43005.269757
2026-03-05 15:26:00,568.64,569.08,568.0601,569.05,18602.858557
2026-03-05 15:27:00,568.755,568.8712,567.6901,567.856,30757.835527
2026-03-05 15:28:00,567.69,568.4999,566.6,566.625,22899.368468
2026-03-05 15:29:00,566.6,566.839,565.77,565.81,29110.427946
2026-03-05 15:30:00,565.77,566.83,565.56,566.5595,27870.853242
